experience_level,total_tasks_completed,missed_deadlines,average_task_duration,task_quality_score,performance_score,deadline_adherence,task_efficiency,completion_rate,productivity
3,174,1,2.4,93,91.99,95,0.99,0.9942857086040817,38.52857120840817
3,157,0,1.6,88,90.47,100,1.0,0.9999999936305733,54.99999964968153
3,179,0,2.4,94,94.04,100,1.0,0.9999999944134078,39.166666447858475
3,185,0,1.8,86,94.04,100,1.0,0.9999999945945947,47.777777519519525
3,199,2,2.1,88,94.15,90,0.98,0.9900497463181605,41.48779889333244
3,163,2,1.6,87,89.09,90,0.98,0.9878787818916438,53.71590876535813
2,178,0,1.9,87,93.03,100,1.0,0.9999999943820225,45.789473426966296
3,176,2,2.0,89,90.96,90,0.98,0.9887640393889661,43.99999975280899
1,199,0,2.1,85,95.52,100,1.0,0.9999999949748745,40.476190272792536
3,185,2,2.0,89,92.36,90,0.98,0.9893048075438245,44.02406393570019
2,183,0,2.0,92,94.82,100,1.0,0.9999999945355191,45.99999974863388
3,170,0,2.5,99,93.65,100,1.0,0.9999999941176471,39.599999767058826
3,187,2,1.7,99,95.47,90,0.98,0.9894179841829737,57.61904731418494
3,160,1,1.7,94,91.14,95,0.99,0.9937888137031751,54.950675581234385
3,182,0,2.2,96,95.29,100,1.0,0.9999999945054946,43.63636339660339
1,164,0,1.6,93,92.72,100,1.0,0.9999999939024391,58.12499964557927
3,161,1,2.0,96,91.3,95,0.99,0.9938271543590916,47.7037034092364
3,173,0,2.0,85,91.63,100,1.0,0.9999999942196532,42.49999975433526
3,199,0,1.8,98,99.02,100,1.0,0.9999999949748745,54.444444170854275
3,186,2,2.4,86,91.19,90,0.98,0.9893616968650973,35.45212747099932
2,150,0,1.7,85,88.52,100,1.0,0.9999999933333334,49.999999666666675
2,166,1,1.6,95,92.46,95,0.99,0.9940119700957367,59.01946072443437
1,189,1,1.9,85,93.24,95,0.99,0.9947368368698062,44.50138480733344
3,165,2,2.2,86,88.24,90,0.98,0.9880239461794973,38.62275425974398
3,175,2,2.2,99,92.82,90,0.98,0.9887005593858725,44.49152517236426
3,192,2,2.3,96,94.61,90,0.98,0.989690716547986,41.308829908089855
3,192,0,1.7,97,97.85,100,1.0,0.9999999947916667,57.058823232230395
3,164,1,1.5,88,90.67,95,0.99,0.9939393879155188,58.311110757710445
3,157,2,2.5,86,86.53,90,0.98,0.9874213774376014,33.96729538385348
2,179,1,1.5,88,93.01,95,0.99,0.9944444389197531,58.340740416625515
1,163,0,2.5,87,89.77,100,1.0,0.9999999938650307,34.79999978650307
3,182,0,2.3,87,93.03,100,1.0,0.9999999945054946,37.8260867486861
3,191,1,2.4,99,96.04,95,0.99,0.99479166148546,41.03515603627523
3,156,1,1.9,93,89.97,95,0.99,0.9936305669195505,48.63560143343063
3,167,2,1.7,92,90.73,90,0.98,0.9881656746262386,53.477201215067026
3,161,1,2.1,96,91.14,95,0.99,0.9938271543590916,45.432098484987044
3,151,2,2.2,96,88.39,90,0.97,0.986928098124653,43.06595337271212
3,199,1,1.6,94,97.36,95,0.99,0.994999995025,58.45624970771875
3,178,1,2.3,93,92.77,95,0.99,0.994413402265847,40.208889743792945
1,170,1,1.7,85,90.6,95,0.99,0.9941520409698711,49.707602048493555
1,156,0,2.0,96,91.55,100,1.0,0.9999999935897437,47.999999692307696
1,176,0,2.4,89,92.41,100,1.0,0.9999999943181819,37.08333312263258
3,161,0,1.7,96,92.8,100,1.0,0.99999999378882,56.47058788454513
2,163,2,1.6,88,89.33,90,0.98,0.9878787818916438,54.333333004040405
3,159,0,1.6,95,92.41,100,1.0,0.9999999937106919,59.374999626572325
2,190,0,1.6,98,97.93,100,1.0,0.9999999947368422,61.24999967763158
3,172,1,1.7,93,92.77,95,0.99,0.9942196474322564,54.38966306541168
3,179,1,1.8,98,94.87,95,0.99,0.9944444389197531,54.14197500785322
3,196,2,2.3,87,93.13,90,0.98,0.9898989848995001,37.4440050809811
3,180,2,2.4,89,90.96,90,0.98,0.9890109835768628,36.67582397430866
2,159,1,1.9,92,90.21,95,0.99,0.9937499937890626,48.118420751891456
3,168,2,1.6,94,91.5,90,0.98,0.9882352883044984,58.05882318788928
2,168,0,1.7,99,94.59,100,1.0,0.9999999940476191,58.23529377100841
2,193,1,2.2,89,94.33,95,0.99,0.9948453556966734,40.24601666227451
2,172,1,2.2,93,91.99,95,0.99,0.9942196474322564,42.02837600509084
3,193,2,2.5,86,92.12,90,0.98,0.9897435846679816,34.047179312578564
3,190,1,1.5,90,95.18,95,0.99,0.9947643926975687,59.68586356185412
3,181,1,2.3,89,92.31,95,0.99,0.9945054890411786,38.48303848898474
3,169,0,2.0,93,92.88,100,1.0,0.9999999940828402,46.499999724852074
2,153,1,2.4,91,88.26,95,0.99,0.9935064870551527,37.67045430084121
3,182,1,2.1,92,93.47,95,0.99,0.9945355136910627,43.570127266465605
3,197,1,1.9,91,95.88,95,0.99,0.9949494899244975,47.652843991120676
3,150,1,2.2,97,89.51,95,0.99,0.9933774768650498,43.79891602541356
3,162,0,2.3,94,91.55,100,1.0,0.9999999938271605,40.869564965110044
2,152,1,1.8,94,89.74,95,0.99,0.9934640457943527,51.880900169260634
2,161,0,1.6,89,91.32,100,1.0,0.99999999378882,55.624999654503114
3,178,0,1.9,95,94.9,100,1.0,0.9999999943820225,49.999999719101126
2,180,0,1.7,97,95.99,100,1.0,0.9999999944444445,57.058823212418304
2,190,2,1.9,98,95.39,90,0.98,0.9895833281792535,51.04166640082466
3,185,2,2.5,89,91.58,90,0.98,0.9893048075438245,35.219251148560154
3,151,1,2.1,97,89.82,95,0.99,0.9934210460959142,45.88659117681127
3,171,0,2.2,95,93.34,100,1.0,0.9999999941520469,43.18181792929293
3,171,2,2.2,88,89.64,90,0.98,0.9884393006448595,39.53757202579438
3,190,1,2.3,86,93.01,95,0.99,0.9947643926975687,37.19553816173518
2,180,2,2.4,98,93.06,90,0.98,0.9890109835768628,40.3846151627219
3,194,0,2.2,93,96.45,100,1.0,0.9999999948453608,42.27272705482662
3,163,1,2.0,94,91.14,95,0.99,0.9939024329640096,46.71341434930845
2,178,0,1.8,94,94.82,100,1.0,0.9999999943820225,52.22222192883895
2,184,0,1.9,96,96.06,100,1.0,0.9999999945652175,50.52631551487415
3,199,2,1.8,94,96.01,90,0.98,0.9900497463181605,51.70259786328171
3,158,1,1.8,94,90.67,95,0.99,0.9937106855741467,51.89378024664988
2,196,1,2.2,87,94.33,95,0.99,0.9949238528176454,39.344715997788704
3,181,1,2.1,95,94.02,95,0.99,0.9945054890411786,44.98953402805331
3,176,2,1.7,95,92.82,90,0.98,0.9887640393889661,55.25446102467752
3,159,1,2.5,87,88.11,95,0.99,0.9937499937890626,34.582499783859376
3,174,2,1.9,87,90.34,90,0.98,0.9886363580191116,45.269138498769856
3,198,1,2.1,92,95.96,95,0.99,0.9949748693719856,43.589375229629844
3,194,2,2.2,90,93.68,90,0.98,0.9897959133173678,40.49165099934686
3,182,1,2.1,85,91.84,95,0.99,0.9945355136910627,40.25500888749539
1,160,2,1.8,96,90.41,90,0.98,0.9876543148910227,52.67489679418788
1,186,0,2.3,97,95.99,100,1.0,0.999999994623656,42.1739128167368
3,158,0,1.6,99,93.19,100,1.0,0.9999999936708861,61.87499960838608
3,156,0,2.1,98,91.87,100,1.0,0.9999999935897437,46.66666636752137
3,156,1,1.8,87,88.73,95,0.99,0.9936305669195505,48.02547740111161
3,183,2,2.1,88,91.66,90,0.98,0.9891891838422207,41.451737227674
2,168,0,1.7,97,94.12,100,1.0,0.9999999940476191,57.058823189775914
2,169,1,2.3,86,89.74,95,0.99,0.9941176412110727,37.1713552800662
3,199,2,1.7,90,95.23,90,0.98,0.9900497463181605,52.414398334490855
3,191,0,2.4,94,95.91,100,1.0,0.9999999947643979,39.16666646160559
3,174,0,2.4,96,93.73,100,1.0,0.9999999942528736,39.99999977011494
3,154,1,1.9,85,87.8,95,0.99,0.9935483806867846,44.44821703072458
3,197,2,1.9,85,93.45,90,0.98,0.9899497437690967,44.2872253791438
2,178,1,2.2,92,92.69,95,0.99,0.994413402265847,41.58456045838996
3,176,0,1.6,88,93.42,100,1.0,0.9999999943181819,54.9999996875
3,186,1,1.6,99,96.5,95,0.99,0.9946524010981155,61.5441173179459
1,164,0,2.1,85,90.08,100,1.0,0.9999999939024391,40.476190229384436
3,197,0,1.6,91,97.38,100,1.0,0.9999999949238579,56.874999711294414
3,153,2,1.8,93,88.63,90,0.97,0.9870967678251822,50.999999670967746
2,163,2,2.1,94,89.95,90,0.98,0.9878787818916438,44.21933595134024
3,198,0,1.5,91,97.7,100,1.0,0.999999994949495,60.66666636026937
3,166,0,1.7,85,91.01,100,1.0,0.9999999939759037,49.999999698795186
1,170,2,2.4,85,88.47,90,0.98,0.9883720872769065,35.004844757723774
3,165,1,2.2,96,91.61,95,0.99,0.9939758976266513,43.37349371461751
3,175,0,1.8,85,92.25,100,1.0,0.9999999942857143,47.222221952380956
3,158,0,1.5,99,93.34,100,1.0,0.9999999936708861,65.99999958227848
3,151,1,2.1,92,88.65,95,0.99,0.9934210460959142,43.521302971821
3,192,2,1.7,91,94.38,90,0.98,0.989690716547986,52.97756188580396
1,164,2,2.5,98,90.41,90,0.98,0.9879518012773988,38.72771061007403
1,184,1,2.2,87,92.46,95,0.99,0.9945945892184076,39.33169511909157
1,173,0,2.5,87,91.32,100,1.0,0.9999999942196532,34.79999979884393
3,197,1,2.3,96,96.43,95,0.99,0.9949494899244975,41.528326535979026
3,187,0,2.0,87,94.27,100,1.0,0.9999999946524064,43.49999976737968
2,163,2,2.2,86,87.93,90,0.98,0.9878787818916438,38.61707965576426
3,186,0,2.3,98,96.22,100,1.0,0.999999994623656,42.60869542309491
3,186,0,2.1,98,96.53,100,1.0,0.999999994623656,46.66666641577061
2,155,0,1.6,88,90.15,100,1.0,0.9999999935483872,54.999999645161296
3,167,0,2.0,91,92.1,100,1.0,0.9999999940119761,45.49999972754492
3,171,0,1.6,93,93.81,100,1.0,0.9999999941520469,58.124999660087724
3,167,2,2.2,87,88.78,90,0.98,0.9881656746262386,39.07746076931034
3,151,1,2.2,94,88.96,95,0.99,0.9934210460959142,42.446171969552694
3,181,2,2.5,91,91.42,90,0.98,0.9890710328466064,36.00218559561647
3,166,0,2.1,96,92.95,100,1.0,0.9999999939759037,45.71428543889845
3,150,1,2.3,99,89.82,95,0.99,0.9933774768650498,42.75842183027824
3,158,0,1.8,88,90.31,100,1.0,0.9999999936708861,48.888888579465544
3,162,2,1.8,85,88.16,90,0.98,0.9878048720255801,46.64634117898573
1,185,2,2.4,89,91.74,90,0.98,0.9893048075438245,36.68671994641683
3,186,0,2.3,92,94.82,100,1.0,0.999999994623656,39.99999978494624
3,179,0,2.2,87,92.72,100,1.0,0.9999999944134078,39.54545432453022
2,180,1,1.8,94,94.09,95,0.99,0.9944751326272092,51.933701370532035
3,172,1,2.2,88,90.83,95,0.99,0.9942196474322564,39.76878589729026
1,199,0,2.4,99,98.32,100,1.0,0.9999999949748745,41.249999792713574
3,177,1,1.7,87,92.15,95,0.99,0.9943820168854943,50.8889620406106
2,159,0,2.2,99,92.41,100,1.0,0.9999999937106919,44.99999971698114
1,174,0,1.9,94,94.04,100,1.0,0.9999999942528736,49.473683926194795
3,185,0,1.6,98,97.15,100,1.0,0.9999999945945947,61.249999668918925
3,175,2,2.3,98,92.44,90,0.98,0.9887005593858725,42.127241226006745
2,175,0,1.7,92,94.04,100,1.0,0.9999999942857143,54.11764674957983
3,194,0,1.8,94,97.31,100,1.0,0.9999999948453608,52.22222195303551
2,162,0,2.3,92,91.09,100,1.0,0.9999999938271605,39.99999975308643
3,166,1,2.2,98,92.23,95,0.99,0.9940119700957367,44.27871503153736
3,189,0,1.8,88,95.13,100,1.0,0.9999999947089947,48.888888630217515
2,153,2,2.4,95,88.16,90,0.97,0.9870967678251822,39.07258039308013
3,172,2,1.7,86,90.1,90,0.98,0.9885057414453693,50.00676103782457
2,184,0,2.5,96,95.13,100,1.0,0.9999999945652175,38.39999979130435
1,160,0,2.2,87,89.77,100,1.0,0.99999999375,39.545454298295454
3,161,0,1.9,87,90.39,100,1.0,0.99999999378882,45.78947339980386
3,158,2,1.6,88,88.55,90,0.98,0.987499993828125,54.31249966054688
3,164,1,1.8,95,91.84,95,0.99,0.9939393879155188,52.457912139985716
3,194,1,1.7,97,97.13,95,0.99,0.9948717897698882,56.76621388687009
3,186,0,2.1,86,93.73,100,1.0,0.999999994623656,40.95238073220686
3,154,1,1.9,86,88.03,95,0.99,0.9935483806867846,44.97113723108605
3,160,0,2.3,96,91.71,100,1.0,0.99999999375,41.73913017391305
3,158,1,1.7,85,88.73,95,0.99,0.9937106855741467,49.68553427870734
3,184,0,2.1,92,94.82,100,1.0,0.9999999945652175,43.80952357142858
3,199,0,1.7,90,97.31,100,1.0,0.9999999949748745,52.94117620455218
3,176,2,2.2,87,90.18,90,0.98,0.9887640393889661,39.10112337583638
3,162,2,2.1,85,87.69,90,0.98,0.9878048720255801,39.98257815341634
3,161,1,2.3,87,88.73,95,0.99,0.9938271543590916,37.592592360539555
3,158,2,1.6,85,87.85,90,0.98,0.987499993828125,52.46093717211914
3,191,0,1.7,87,95.36,100,1.0,0.9999999947643979,51.17647032029566
3,177,2,1.7,88,91.35,90,0.98,0.988826810118286,51.186328994358334
3,162,1,1.7,90,90.52,95,0.99,0.9938650245775152,52.61638365410375
3,169,1,1.6,91,91.99,95,0.99,0.9941176412110727,56.540440843879765
3,162,1,2.1,91,90.13,95,0.99,0.9938650245775152,43.06748439835899
3,176,2,2.1,93,91.74,90,0.98,0.9887640393889661,43.78812174436849
3,175,2,2.3,92,91.04,90,0.98,0.9887005593858725,39.548022375434904
3,178,2,1.9,97,93.29,90,0.98,0.9888888833950618,50.48537983648473
2,178,2,2.0,88,91.04,90,0.98,0.9888888833950618,43.51111086938272
1,171,2,2.5,90,89.64,90,0.98,0.9884393006448595,35.583814823214944
3,158,1,2.0,95,90.6,95,0.99,0.9937106855741467,47.201257564771964
3,173,1,2.1,85,90.44,95,0.99,0.9942528678491215,40.24356846055968
3,191,2,2.5,92,93.21,90,0.98,0.9896373005718274,36.418652661043254
2,168,0,2.5,90,91.24,100,1.0,0.9999999940476191,35.99999978571429
3,187,1,1.9,86,93.16,95,0.99,0.9946808457729742,45.02239617709252
3,180,0,2.1,92,94.2,100,1.0,0.9999999944444445,43.80952356613757
3,188,0,2.0,88,94.66,100,1.0,0.9999999946808511,43.99999976595745
3,164,1,2.2,93,90.75,95,0.99,0.9939393879155188,42.0165286709742
3,181,0,2.4,88,92.95,100,1.0,0.9999999944751382,36.6666664640884
3,195,0,1.8,85,95.36,100,1.0,0.9999999948717949,47.22222198005698
2,197,1,2.3,91,95.26,95,0.99,0.9949494899244975,39.365392862230124
3,195,1,2.2,94,95.8,95,0.99,0.9948979541076635,42.5092762209638
3,178,2,1.8,89,91.58,90,0.98,0.9888888833950618,48.89506145675583
3,183,1,2.3,94,93.78,95,0.99,0.9945652119860586,40.64744779421284
2,158,0,1.9,95,91.79,100,1.0,0.9999999936708861,49.9999996835443
3,184,1,1.6,96,95.49,95,0.99,0.9945945892184076,59.67567535310445
3,155,2,2.5,89,86.92,90,0.97,0.9872611402085277,35.146496591423585
3,186,1,1.9,88,93.47,95,0.99,0.9946524010981155,46.06811120875483
3,163,0,2.0,90,91.24,100,1.0,0.9999999938650307,44.99999972392638
1,196,1,2.3,85,93.7,95,0.99,0.9949238528176454,36.76892499543472
3,199,0,2.5,87,95.36,100,1.0,0.9999999949748745,34.79999982512563
3,198,1,2.4,95,96.19,95,0.99,0.9949748693719856,39.3844219126411
3,158,2,2.0,96,89.79,90,0.98,0.987499993828125,47.39999970375
3,168,2,2.0,91,90.18,90,0.98,0.9882352883044984,44.964705617854676
3,172,1,1.8,95,93.08,95,0.99,0.9942196474322564,52.472703614480196
3,190,0,2.0,92,95.91,100,1.0,0.9999999947368422,45.99999975789474
3,177,2,2.4,96,92.12,90,0.98,0.988826810118286,39.553072404731445
1,165,0,2.2,93,91.94,100,1.0,0.999999993939394,42.272727016528926
3,175,1,1.5,85,91.68,95,0.99,0.9943181761686467,56.344696649556646
2,187,2,1.6,88,93.06,90,0.98,0.9894179841829737,54.41798913006355
1,189,2,2.4,86,91.66,90,0.98,0.9895287906307393,35.45811499760149
3,174,0,2.3,86,91.55,100,1.0,0.9999999942528736,37.391304132933534
3,184,2,2.0,85,91.27,90,0.98,0.989247306509423,42.04301052665048
3,154,0,2.1,89,89.46,100,1.0,0.9999999935064936,42.3809521057514
1,156,0,1.8,86,89.53,100,1.0,0.9999999935897437,47.77777747150998
3,172,1,2.3,88,90.67,95,0.99,0.9942196474322564,38.03970824958199
3,174,0,2.1,93,93.5,100,1.0,0.9999999942528736,44.28571403119868
2,150,2,2.2,95,88.0,90,0.97,0.9868420987707757,42.613636083283495
3,171,0,1.9,87,91.94,100,1.0,0.9999999941520469,45.78947341643583
1,177,0,1.7,92,94.35,100,1.0,0.9999999943502825,54.11764675307412
3,197,1,2.4,94,95.8,95,0.99,0.9949494899244975,38.968855022042824
3,163,1,2.4,97,91.22,95,0.99,0.9939024329640096,40.17022333229539
3,182,0,2.3,90,93.73,100,1.0,0.9999999945054946,39.130434567606315
2,153,0,2.4,94,90.0,100,1.0,0.9999999934640523,39.16666641067539
3,191,0,2.2,89,95.05,100,1.0,0.9999999947643979,40.45454524274155
3,160,1,1.7,86,89.27,95,0.99,0.9937888137031751,50.27402234027827
3,188,0,2.3,95,95.83,100,1.0,0.9999999946808511,41.30434760638298
1,181,0,1.8,97,95.99,100,1.0,0.9999999944751382,53.888888591160224
3,153,2,1.9,87,87.07,90,0.97,0.9870967678251822,45.19864147410045
3,150,1,1.8,92,88.96,95,0.99,0.9933774768650498,50.772626595324766
2,175,1,1.9,99,94.33,95,0.99,0.9943181761686467,51.80921023194528
3,166,0,1.6,96,93.73,100,1.0,0.9999999939759037,59.999999638554215
1,176,2,1.6,93,92.51,90,0.98,0.9887640393889661,57.47190978948365
3,191,0,2.2,95,96.45,100,1.0,0.9999999947643979,43.18181795573536
3,154,1,2.3,95,89.51,95,0.99,0.9935483806867846,41.037867897932415
2,156,2,2.1,91,88.16,90,0.97,0.9873417659029002,42.78480985579234
3,174,1,1.7,85,91.22,95,0.99,0.9942857086040817,49.714285430204086
3,157,0,1.9,96,91.87,100,1.0,0.9999999936305733,50.52631546765003
2,183,2,2.3,96,93.21,90,0.98,0.9891891838422207,41.2878963690666
3,190,1,2.2,97,95.73,95,0.99,0.9947643926975687,43.860066405301886
3,153,1,1.6,97,90.91,95,0.99,0.9935064870551527,60.23133077771863
3,161,1,2.5,90,89.12,95,0.99,0.9938271543590916,35.7777775569273
3,180,0,1.7,91,94.59,100,1.0,0.9999999944444445,53.529411467320266
3,160,0,1.7,96,92.64,100,1.0,0.99999999375,56.470587882352945
3,186,0,2.0,90,94.82,100,1.0,0.999999994623656,44.99999975806452
3,193,0,1.8,94,97.15,100,1.0,0.9999999948186529,52.222221951640755
3,185,1,2.5,95,94.02,95,0.99,0.9946236505665396,37.7956987215285
3,194,2,1.6,97,96.24,90,0.98,0.9897959133173678,60.00637724486542
3,171,0,1.8,86,91.87,100,1.0,0.9999999941520469,47.77777749837557
3,150,2,1.9,97,88.94,90,0.97,0.9868420987707757,50.3808860951396
3,199,1,2.0,93,96.5,95,0.99,0.994999995025,46.2674997686625
2,153,0,1.5,87,89.77,100,1.0,0.9999999934640523,57.99999962091504
3,185,1,1.6,90,94.25,95,0.99,0.9946236505665396,55.94758034436784
3,157,0,1.8,90,90.62,100,1.0,0.9999999936305733,49.999999681528664
3,174,0,2.1,92,93.26,100,1.0,0.9999999942528736,43.80952355774494
3,177,2,2.3,97,92.51,90,0.98,0.988826810118286,41.70269590498859
2,187,1,2.2,88,93.16,95,0.99,0.9946808457729742,39.787233830918964
3,185,1,2.1,99,95.57,95,0.99,0.9946236505665396,46.88940066956543
3,185,1,1.9,90,93.78,95,0.99,0.9946236505665396,47.11375186894135
3,192,2,2.4,85,91.89,90,0.98,0.989690716547986,35.0515462110745
2,190,2,2.0,93,94.07,90,0.98,0.9895833281792535,46.01562476033529
3,195,1,1.8,96,96.89,95,0.99,0.9948979541076635,53.061224219075385
3,153,1,2.1,93,89.2,95,0.99,0.9935064870551527,43.99814442672819
2,162,0,2.2,91,91.01,100,1.0,0.9999999938271605,41.36363610830528
3,187,0,1.9,95,96.3,100,1.0,0.9999999946524064,49.999999732620324
3,194,2,1.5,97,96.4,90,0.98,0.9897959133173678,64.00680239452312
3,174,0,1.6,85,92.41,100,1.0,0.9999999942528736,53.12499969468391
3,152,1,2.3,87,87.33,95,0.99,0.9934640457943527,37.57885738439508
3,181,1,1.6,96,95.03,95,0.99,0.9945054890411786,59.67032934247072
3,188,0,2.1,89,94.74,100,1.0,0.9999999946808511,42.38095215552178
1,150,0,1.7,88,89.22,100,1.0,0.9999999933333334,51.764705537254905
2,160,2,1.7,89,88.94,90,0.98,0.9876543148910227,51.70660825017708
1,151,0,1.8,91,89.92,100,1.0,0.9999999933774835,50.55555522075055
1,154,2,1.5,93,89.25,90,0.97,0.9871794808514136,61.205127812787644
3,171,0,1.7,85,91.79,100,1.0,0.9999999941520469,49.99999970760234
3,195,0,2.2,89,95.67,100,1.0,0.9999999948717949,40.454545247086244
2,162,0,2.0,87,90.39,100,1.0,0.9999999938271605,43.49999973148148
1,197,0,2.3,87,95.36,100,1.0,0.9999999949238579,37.826086764511146
3,172,1,1.6,95,93.39,95,0.99,0.9942196474322564,59.031791566290224
2,196,1,2.4,86,93.78,95,0.99,0.9949238528176454,35.65143805929896
3,180,1,2.5,90,92.07,95,0.99,0.9944751326272092,35.801104774579535
1,184,0,1.5,98,97.15,100,1.0,0.9999999945652175,65.33333297826088
3,187,2,2.5,90,92.12,90,0.98,0.9894179841829737,35.61904743058705
3,190,0,1.7,87,95.21,100,1.0,0.9999999947368422,51.17647031888546
3,184,1,2.2,85,91.99,95,0.99,0.9945945892184076,38.42751821980211
3,194,2,1.8,91,94.53,90,0.98,0.9897959133173678,50.039682284378046
3,162,2,2.0,86,88.08,90,0.98,0.9878048720255801,42.475609497099946
2,156,1,2.0,92,89.58,95,0.99,0.9936305669195505,45.70700607829932
3,154,0,1.9,87,89.3,100,1.0,0.9999999935064936,45.78947338687629
3,178,2,2.2,85,90.03,90,0.98,0.9888888833950618,38.2070704948092
3,157,2,2.1,94,89.01,90,0.98,0.9874213774376014,44.19886165673073
3,157,1,2.0,93,89.97,95,0.99,0.9936708797868932,46.20569591009053
3,156,2,2.5,89,87.07,90,0.97,0.9873417659029002,35.14936686614325
3,168,2,2.4,85,88.16,90,0.98,0.9882352883044984,34.99999979411765
3,188,2,2.5,94,93.21,90,0.98,0.9894736790027702,37.204210330504154
1,185,0,1.8,90,94.97,100,1.0,0.9999999945945947,49.99999972972973
3,191,1,1.8,94,95.8,95,0.99,0.99479166148546,51.950231210907354
3,181,0,1.7,87,93.81,100,1.0,0.9999999944751382,51.176470305492366
2,194,2,2.5,95,94.38,90,0.98,0.9897959133173678,37.612244706059975
2,153,0,1.7,99,92.25,100,1.0,0.9999999934640523,58.23529373702422
2,179,2,1.9,88,91.35,90,0.98,0.9889502707792803,45.804012541356144
3,191,2,1.7,92,94.46,90,0.98,0.9896373005718274,53.55684214859302
3,188,0,1.7,99,97.7,100,1.0,0.9999999946808511,58.23529380788486
1,154,0,1.7,89,90.08,100,1.0,0.9999999935064936,52.35294083651643
3,152,0,2.1,96,90.78,100,1.0,0.9999999934210527,45.71428541353384
3,171,0,1.6,90,93.11,100,1.0,0.9999999941520469,56.24999967105263
3,177,1,2.1,94,93.16,95,0.99,0.9943820168854943,44.51043313677927
2,171,0,2.3,88,91.55,100,1.0,0.9999999941520469,38.26086934146962
3,171,1,2.3,90,90.98,95,0.99,0.9941860407314765,38.902932028623
3,183,2,1.7,87,92.05,90,0.98,0.9891891838422207,50.623211173101886
3,178,1,2.4,94,92.85,95,0.99,0.994413402265847,38.94785825541234
3,191,1,1.5,85,94.17,95,0.99,0.99479166148546,56.37152748417606
3,162,1,2.2,90,89.74,95,0.99,0.9938650245775152,40.65811464180744
2,156,2,2.2,98,89.64,90,0.97,0.9873417659029002,43.98158775385646
1,159,1,2.0,97,91.22,95,0.99,0.9937499937890626,48.196874698769534
3,177,2,1.5,85,90.96,90,0.98,0.988826810118286,56.033519240036206
1,153,0,2.1,94,90.47,100,1.0,0.9999999934640523,44.76190446934329
2,181,2,2.3,96,92.9,90,0.98,0.9890710328466064,41.28296484924966
3,171,1,1.8,87,91.06,95,0.99,0.9941860407314765,48.052325302021366
2,169,0,2.2,96,93.26,100,1.0,0.9999999940828402,43.6363633781603
3,197,1,1.9,92,96.11,95,0.99,0.9949494899244975,48.176501617396724
3,169,0,2.1,91,92.25,100,1.0,0.9999999940828402,43.333333076923076
3,155,2,1.9,92,88.55,90,0.97,0.9872611402085277,47.80422363114977
2,158,0,1.8,94,91.71,100,1.0,0.9999999936708861,52.22222189170183
2,177,0,2.4,94,93.73,100,1.0,0.9999999943502825,39.16666644538607
2,162,0,2.3,86,89.69,100,1.0,0.9999999938271605,37.391304117015565
